final_text,label
pelayanan antrian mobile jkn di rskgm bandung melalui surat ini saya ingin menyampaikan pengaduan terkait kesulitan mengakses layanan antrian mobile jkn untuk pengguna bpjs kesehatan di rskgm bandung antrian mobile jkn di rskgm bandung sangat sulit diperoleh setiap hari aplikasi selalu menunjukkan bahwa tidak ada kuota tersedia meskipun informasi resmi menyebutkan bahwa antrian dibuka mulai pukul wib ketika mencoba berulang kali pada jam tersebut kuota tetap tidak muncul padahal menurut petugas dan informasi umum dokter yang bertugas ada dan praktik berjalan seperti biasa keluhan serupa juga banyak disampaikan oleh masyarakat melalui komentar di media sosial khususnya pada salah satu unggahan instagram rskgm bandung yang menampilkan banyak pengguna mengalami masalah yang sama link referensi unggahan tersebut hal ini menimbulkan ketidaknyamanan dan menyulitkan pasien yang benar benar membutuhkan layanan kesehatan terutama karena mobile jkn merupakan jalur utama untuk mendapatkan nomor antrian dengan ini saya memohon agar pihak terkait melakukan pengecekan sistem antrian mobile jkn untuk rskgm bandung meninjau kembali ketersediaan dan pembukaan kuota antrian memberikan penjelasan resmi serta solusi yang memudahkan pasien demikian laporan ini saya sampaikan besar harapan saya agar masalah ini dapat segera ditindaklanjuti demi peningkatan mutu pelayanan kesehatan bagi masyarakat,HIGH
tombol menyeberang di jalan homann tidak ada tombol menyeberang di jalan homann bandung tidak ada sedangkan di sisi seberangnya ada circle k jalan asia afrika bandung saya hampir setiap hari menyeberang lewat jalan homann bandung ke jalan braga bandung hampir ketabrak mobil karena tombolnya tidak ada dan tidak memungkinkan untuk teriak ke seberang minta tolong dipencetkan tombol tolong tombolnya diadakan kembali karena di kota lain tombol menyeberangnya pasti ada sisi dan di jalan asia afrika bandung banyak kendaraan ngebut karena jalan tersebut adalah lurusan,HIGH
bandung lautan sampah izin lapor adanya sampah dimana mana di jalan sukajadi kota bandung sumber naha kota bandung jadi kieu jorok sama ini udah jadi sop buat dinas lingkungan hidup kota bandung ya buat ngacangin dm laporan warganya saya udah beberapa kali dm untuk konfirmasi laporan tapi sampe sekarang masih nihil iya nihil,HIGH
parkir liar masjid ad da wah jalan sidomukti tolong tertibkan tukang parkir liar didepan masjid ad da wah d jalan sidomukti sangat menggangu dan meresahkan beberapa kai tukang parkir ini sedikit memaksa dengan bahasa buat makan buat sedekah saya sendiri jujur merasa terganggu dan tidak nyaman jika sholat d masjid tersebut apalagi kantor saya juga dekat daerah sana juga tolong ini jadi kebiasaan yang kurang baik toh klo tidak dikasih jangan ada bahasa atau kata sedekah buat makan ini terkesan mengemis dkm nya sendiri ini bagaimana lokasi masid ad da wah jalan sidomukti no sukaluyu sukaluyu cibeunying kaler kota bandung jawa barat,MEDIUM
tetangga rutin membakar sampah tetangga saya di jalan rana kota bandung kecamatan lengkong kelurahan cikawao rutin melakukan pembakaran sampah sudah ditegur berkali kali karena saya baru mempunya bayi di rumah dan polusi asap memenuhi masuk ke dalam runah saya namun masih melakukan tindakan serupa saya sudah memvideokan perihal hal ini mohon bantuannya karena pihak yang bersangkutan tidak mengindahkan dan tetap melakukan hal yang sama,MEDIUM
pengaduan dugaan pelanggaran lingkungan dan jam operasional pabrik besi yang meresahkan warga dan membahayakan warga kami warga sekitar jalan caringin babakan ciparay kota bandung mengadukan keberadaan pabrik besi cemerlang pintu yang beroperasi di lingkungan permukiman sejak beroperasi pabrik menghasilkan asap yang diduga berasal dari proses produksi dan berdampak pada kesehatan warga seperti sesak napas batuk dan iritasi selain itu kebisingan dari aktivitas pabrik sangat mengganggu kenyamanan terutama saat waktu istirahat jam operasional pabrik juga tidak wajar karena tetap beroperasi pada hari minggu serta sering melebihi pukul wib sehingga menimbulkan keresahan warga keberadaan pabrik ini diduga tidak sesuai dengan peruntukan wilayah permukiman awalnya warga mendapat informasi bahwa bangunan tersebut akan digunakan sebagai kantor namun kenyataannya menjadi pabrik besi keluhan telah disampaikan kepada rukun tetangga rukun warga namun belum ada tindak lanjut yang jelas kami memohon agar dilakukan pemeriksaan evaluasi izin dan tindakan tegas atas dugaan pelanggaran tersebut kabupaten kota kota bandung kecamatan babakan ciparay kelurahan babakan ciparay detail lokasi kejadian jalan caringin gg porib no nama instansi dinas lingkungan hidup pemda penanggungjawab kota bandung,MEDIUM
manhole rusak membahayakan pengguna jalan di jalan dari setiabudi bandung yth instansi terkait kami ingin melaporkan adanya manhole yang kondisinya kurang laik di depan rumah mode factory outlet lokasi tepatnya berada di jalan dari setiabudi no kelurahan pasteur kecamatan sukajadi kota bandung kondisi manhole tersebut membahayakan pengguna jalan karena permukaannya tidak rata kurang aman dilintasi hal ini menyebabkan pengendara harus melakukan manuver mendadak untuk menghindarinya yang berpotensi menimbulkan kecelakaan selain itu kondisi tersebut juga memicu perlambatan arus lalu lintas terutama saat kondisi jalan sedang padat sehubungan dengan hal tersebut mohon kiranya dapat dilakukan pengecekan dan perbaikan secepatnya demi keselamatan dan kenyamanan pengguna jalan atas perhatian dan tindak lanjutnya,HIGH
ktp lama ngurus ktp dari tgl januari sampai januari belum beres juga solo hari langsung jadi kenapa kota bandung lama sekali di kecamatan cicendo,LOW
pelanggaran se menteri agama no tahun terkait pengeras suara masjid al munawaroh sadang serang kelurahan sekeloa kecamatan coblong saya ingin melaporkan penggunaan pengeras suara luar di masjid al munawaroh sadang serang kelurahan sekeloa kecamatan coblong kota bandung yang digunakan untuk aktivitas pengajian zikir selama berjam jam pukul sampai hal ini melanggar se menag no tahun yang mengatur bahwa speaker luar hanya untuk adzan kami warga merasa terganggu namun takut menegur langsung secara sosial dan aparat setempat tidak bisa membantu kejadian ini terjadi setiap hari setiap minggunya yakni setiap hari senin siang ba da dzuhur dan kamis malam ba da maghrib durasinya berbeda beda tapi bisa lebih dari hingga jam,MEDIUM
genangan air berulang akibat drainase tidak optimal di jalan sarimanah kota bandung yth instansi terkait disampaikan bahwa hingga saat ini genangan air kembali berulang di jalan sarimanah kelurahan sarijadi kecamatan sukasari kota bandung yang terjadi setiap kali hujan dengan intensitas sedang hingga tinggi kondisi ini mengindikasikan fungsi drainase yang belum optimal sehingga aliran air tidak tertangani dengan baik genangan air tersebut berdampak langsung pada kerusakan permukaan jalan ditandai dengan munculnya retakan serta lubang di sejumlah titik situasi ini mengganggu kenyamanan dan keselamatan pengguna jalan khususnya pada jam lalu lintas padat sampai dengan laporan ini disampaikan belum terdapat penanganan permanen yang mampu menyelesaikan permasalahan secara tuntas oleh karena itu masyarakat berharap adanya evaluasi menyeluruh dan perbaikan sistem drainase secara berkelanjutan agar kejadian serupa tidak terus berulang dan kualitas infrastruktur jalan dapat terjaga demikian laporan ini disampaikan untuk menjadi perhatian dan tindak lanjut atas perhatian instansi terkait kami ucapkan kami pelaporw,HIGH
jalan retak dan pondasi jalan sudah miring kepada yth dinas pekerjaan umum dan penataan ruang provinsi jawa barat hal permohonan jalan retak dan pondasi jalan sudah miring sehubungan dengan kondisi jalan retak dan pondasi jalan sudah miring yang dapat membahayakan keselamatan masyarakat dan penggunanya tepatnya di jalan gandasari no cisaranten kulon kec arcamanik kota bandung jawa barat dengan ini kami izin meneruskan perihal laporan dari masyarakat yang melapor kepada kami terkait jalan retak dan pondasi jalan sudah miring yang dapat membahayakan keselamatan masyarakat dan penggunanya besar harapan kami bapak ibu pihak terkait dapat menindaklanjuti permohonan tersebut berikut nomer tiket yang ada pada aplikasi jalan kita sk demikian permohonan ini kami buat atas bantuan dan kerjasamanya kami ucapkan terim kasih salam command center bina marga whatsapp center admin yang bertugas str,HIGH
drainase goronggorong drainase air meluber terus drainasi di jalan padasuka air meluber kejalan sudah hampir bulan tidak ada tanda perbaikan drainase di tutup pakai kayu dan ban bekas sehingga menghalani pengguna jalan jalan becek dan tambah macet di jam sibuk dekat indomaret kantor indrive cabang padasuka,HIGH
laporan punguntan parkir liar di tempat bimbel kumon mekar wangi bandung selamat siang bapa ibu di tempat saya ingin menyamapikan laporan mengenai adanya pungutan parkir liar di tempat bimbel kumon mekar wangi bandung di area tempat bimbel nya yang berada di komplek mekar wangi bandung jalan mekar wangi c bandung tolong bantuan bapa atau ibu polisi untuk menindak lanjuti laporan tindakan pungutan liar yang membuat tidak aman dan nyaman banyak atas pertolongan waktu dan perhatiannya wilson,MEDIUM
denda ronda malam saya warga kabupaten bandung sebagai perantau di kelurahan cigondewah kaler datang kesini untuk mencari nafkah saya merasa diberatkan dengan aturan dari bapak rukun tetangga rukun warga kp karangmulya menekankan bahwa jika tidak mengikuti ronda mingguan maka di denda rp dan dalam pembuatan aturan ini pun saya tidak di libatkan,LOW
laporan kerusakan dinding sungai lokasi jalan muara barat no waktu dokumentasi oktober pukul kondisi sebagian dinding turap jebol dan mengalami erosi cukup parah material batu sudah banyak runtuh ke dasar saluran dan kondisi ini berpotensi menyebabkan longsor lebih besar serta membahayakan struktur di atasnya dengan ini saya memohon agar dapat dilakukan pengecekan dan penanganan segera mengingat kondisi sudah cukup berisiko terutama saat hujan foto dokumentasi telah saya lampirkan demikian laporan ini saya sampaikan atas perhatiannya saya ucapkan,HIGH
perubahan nama di akta kelahiran yth kepada bapak ibu kepala disduk capil kota bandungdengan segala perkenalkan saya farhan maulana yusuf asal kab sumedang izin mengonfirmasi terkait dengan perubahan nama dengan adanya kesalahan pengejaan nama pada akta kelahiran apakah dapat dilakukan di kota kabupaten yang saat ini saya tinggali sebelumnya saya pernah tinggal di kota bandung dan saat ini menetap di sumedang saat ini saya sedang memerlukan kesesuaian data pada akta kelahiran untuk keperluan melamar pekerjaan ke luar negeri karena terkendala jarak waktu juga karena alasan pekerjaan apakah untuk perubahan data pada akta kelahiran saya dapat dilakukan perubahan di kota kabupaten yang saat ini saya tinggali dengan disertai surat rekomendasi perubahan dari disdukcapil bandung bersamaan dengan email ini saya mengonfirmasi untuk hal tersebut semoga bapak ibu berkenan untuk membalas email ini berikut media sosial juga kontak yang dapat dihubungi instagram siahannwa telp terimakasih banyak yang sebesar besarnya saya ucapkantertanda ns farhan maulana yusuf s kep,LOW
pindak kk dan ktp saya sudah cetak surat pindah dari kab subang pindah ke kota bandung oleh satpam disdukcapil bandung diarahkan ke kecamatan karna kalo pindah kk dan ktp bisa langsung ke kecamatan tapi setelah di kecamatan syarat surat pindahnya belum lengkap kecamatan minta kk yang dulu di kab subang sedangkan kk yang dulu di kab subang sudah tidak ada diberikan ke disdukcapil subang harusnya sudah cukup persyaratan yang saya miliki untuk pindah kk dan ktp tolong dibantu jangan sampai saya harus bolak balik ke subang repot,LOW
pegawai kelurahan kekuasan melebihi lurah salam sejahtera kepada pemerintah kota bandung atau walikota bandung dimohon supaya menyidak kelurahan antapani wetan kecamatan antapani pegawai yang bernama ahadiat atau ajang kewenangan dan kekuasannya melebihi lurah pada kelurahan antapani wetan setiap masyarakat yang membutuhkan pelayanan di kelurahan antapani wetan hampir sebagain besar dipersulit oleh saudara ajang tersebut yang paling mengherankan pejabat pembuat akta tanah ppat yang fungsinya seharusnya oleh camat bisa diambil alih oleh sodara ajang tersebut maka itu kami sebagai masyarakat antapani memohon kepada walikota atau dinas terkait untuk menyidak kelurahan antapani wetan guna menunjang pelayanan prima pemerintah kepada masyarakat,MEDIUM
pelayanan air bersih sudah puluhan tahun jd pelanggan perusahaan daerah air minum yang sekarang jd perumda tirtawening awal tidak ada kendala sama sekali air lancar dan bersih tp beberapa tahun terakhir mulai tersendat air digilir jd hr x dg durasi jam yang perlu digarisbawahi adalah tidak konsistennya jadwal kadang tidak ngalir sm sekali sampe berhari dan kualitas airnya yang buruk airnya keruh sudah dikomplain ke nomer pengaduannya tp jawabannya baik akan kami sampaikan ke bagian lapangan dan itu berulang setiap di komplain tanpa ada perubahan sedangkan saya bayar stiap bulannya untuk air bersih dan kalaupun tidak mengalir sama skali ada abodemen yang tetep hrs dibayar lokasi rumah saya cukup strategis tp ko pelayanan airnya tidak bagus sama sekali tolong untuk instansi terkait kalo bs perumda tirtawening di audit dan dibenahi lg semuanya baik karyawannya maupu pelayanannya karena sikap dan pelayanannya buruk sekali merugikan saya khususnya sebagai konsumen sekian terimakasih semoga dapat jd bahan perhatian wassalam lokasi kejadian kota bandung sukasari gegerkalong bengkel reef motor aduan ini menjadi kewenangan pemerintah kota bandung,HIGH
transportasi tmb kenapa selalu lama ya bus tmb koridor saya nunggu sekitar jam di halte flyover cikapayang apa rubah rute atau gimana,HIGH
jalan berlubang setelah kemarin hujan es jalan didepan rumah saya berlubang setelah kemarin siang hujan es jalan tersebut dibawahnya ada saluran air lubang tersebut semakin besar dan membahayakan pengendara terutama pengendara motor lubang berada di jalan sukahaji kelurahan sukarasa dan kecamatan sukasari kota bandung mohon segera diperbaiki oleh dinas terkait lokasi kejadian kabupaten kota kota bandung kecamatan sukasari kelurahan sukarasa detail lokasi kejadian dekat dengan pertigaan ke perumahan setra murni nama instansi dinas bina marga dan penataan ruang pemda penanggungjawab kota bandung,HIGH
tetangga bakar sampah sembarangan halo selamat sore salam sejahtera untuk kita semua saya ingin membuat tetangga saya yang selalu bakar sampah di area komplek dan asapnya masuk kerumah saya dan keluarga yang berdampak pada kesehatan kita semua tetangga saya sudah kerap kali bakar sampah hampir setiap hari dan sudah berkali kali saya tegur tapi tidak pernah diindahkan saya minta tolong dinas terkait memberikan teguran atau peringatan terkait masalah pencemaran lingkungan ini yang bisa berdampak pada kesehatan alamat saya jalan sukaasih v no sindangjaya mandalajati saya ada bukti lengkap foto atau video terkait pembakaran sampah tetangga saya,MEDIUM
